Id,Weekly_Sales
9_55_2013-04-26,7745.272699999992
9_55_2013-05-03,7253.7313
9_55_2013-05-10,6930.466000000001
9_55_2013-05-17,7307.807900000001
9_55_2013-05-24,7113.832799999999
9_55_2013-05-31,7039.5328
9_55_2013-06-07,7035.482599999999
9_55_2013-06-14,6907.895600000001
9_55_2013-06-21,6901.578200000001
9_55_2013-06-28,6804.517800000001
9_55_2013-07-05,7163.711900000002
9_55_2013-07-12,6893.103000000002
9_55_2013-07-19,7031.3453
9_55_2013-07-26,7257.716700000002
9_56_2012-11-02,1220.6454
9_56_2012-11-09,2659.0081
9_56_2012-11-16,1082.3296
9_56_2012-11-23,1486.9203
9_56_2012-11-30,1101.1484999999996
9_56_2012-12-07,1885.8506999999995
9_56_2012-12-14,608.4236
9_56_2012-12-21,1004.9715999999999
9_56_2012-12-28,645.7068000000003
9_56_2013-01-04,410.50470000000047
9_56_2013-01-11,651.8616000000003
9_56_2013-01-18,440.1154000000004
9_56_2013-01-25,759.5208999999999
9_56_2013-02-01,951.7532999999997
9_56_2013-02-08,1176.6427000000006
9_56_2013-02-15,675.1745000000003
9_56_2013-02-22,647.7573000000001
9_56_2013-03-01,650.3747000000005
9_56_2013-03-08,1182.4128000000005
9_56_2013-03-15,1213.5828000000001
9_56_2013-03-22,1722.8646999999996
9_56_2013-03-29,937.0205000000001
9_56_2013-04-05,1202.1128000000003
9_56_2013-04-12,2312.209500000001
9_56_2013-04-19,2515.3067000000005
9_56_2013-04-26,1608.79
9_56_2013-05-03,2570.1324000000004
9_56_2013-05-10,2311.6581999999994
9_56_2013-05-17,3302.735900000001
9_56_2013-05-24,3167.5407000000005
9_56_2013-05-31,3294.5253000000002
9_56_2013-06-07,3791.3500000000004
9_56_2013-06-14,3297.2858000000015
9_56_2013-06-21,3369.0924
9_56_2013-06-28,2871.3085000000005
9_56_2013-07-05,3628.0876999999996
9_56_2013-07-12,3055.3206999999993
9_56_2013-07-19,3279.773200000002
9_56_2013-07-26,3152.576600000001
9_59_2012-11-02,218.63219999999993
9_59_2012-11-09,197.10219999999998
9_59_2012-11-16,200.40179999999992
9_59_2012-11-23,359.15369999999996
9_59_2012-11-30,199.30259999999998
9_59_2012-12-07,155.275
9_59_2012-12-14,234.94749999999985
9_59_2012-12-21,301.57120000000003
9_59_2012-12-28,422.3552
9_59_2013-01-04,310.3538999999997
9_59_2013-01-11,245.24339999999978
9_59_2013-01-18,267.1336999999999
9_59_2013-02-08,255.08740000000017
9_59_2013-02-15,219.47969999999995
9_59_2013-03-01,210.80999999999975
9_59_2013-03-08,143.47429999999997
9_59_2013-04-05,155.74419999999998
9_59_2013-04-12,161.72140000000002
9_59_2013-04-19,171.73320000000004
9_59_2013-05-03,164.4050000000001
9_59_2013-06-07,158.30380000000002
9_59_2013-06-14,178.683
9_59_2013-07-26,206.2793
9_60_2012-11-02,358.16600000000005
9_60_2012-11-09,336.208
9_60_2012-11-16,367.05800000000005
9_60_2012-11-23,420.726
9_60_2012-11-30,370.71799999999996
9_60_2012-12-07,370.204
9_60_2012-12-14,396.7780000000001
9_60_2012-12-21,406.67800000000005
9_60_2012-12-28,442.2119999999999
9_60_2013-01-04,407.298
9_60_2013-01-11,397.0899999999998
9_60_2013-01-18,397.94000000000005
9_60_2013-01-25,381.8360000000001
9_60_2013-02-01,369.17
9_60_2013-02-08,482.23999999999984
9_60_2013-02-15,392.9460000000001
9_60_2013-02-22,398.5480000000002
9_60_2013-03-01,394.3959999999999
9_60_2013-03-08,370.56599999999986
9_60_2013-03-15,372.44800000000004
9_60_2013-03-22,381.068
9_60_2013-03-29,372.25
9_60_2013-04-05,362.7719999999999
9_60_2013-04-12,358.28000000000014
9_60_2013-04-19,329.078
9_60_2013-04-26,403.62800000000004
9_60_2013-05-03,344.422
9_60_2013-05-10,337.63800000000003
9_60_2013-05-17,334.1
9_60_2013-05-24,341.13800000000003
9_60_2013-05-31,333.33399999999995
9_60_2013-06-07,335.56600000000003
9_60_2013-06-14,336.082
9_60_2013-06-21,341.97799999999995
9_60_2013-06-28,331.894
9_60_2013-07-05,341.87
9_60_2013-07-12,332.954
9_60_2013-07-19,321.18760000000003
9_60_2013-07-26,346.068
9_67_2012-11-02,3846.9235000000017
9_67_2012-11-09,3677.492400000001
9_67_2012-11-16,3654.169200000002
9_67_2012-11-23,9490.804499999997
9_67_2012-11-30,3712.2412000000027
9_67_2012-12-07,3712.6464000000024
9_67_2012-12-14,3574.210400000003
9_67_2012-12-21,3691.7169000000017
9_67_2012-12-28,9491.7992
9_67_2013-01-04,3799.916200000003
9_67_2013-01-11,3492.465000000005
9_67_2013-01-18,3353.2675000000017
9_67_2013-01-25,3524.2970000000005
9_67_2013-02-01,3558.394000000002
9_67_2013-02-08,8202.850300000002
9_67_2013-02-15,3449.848400000001
9_67_2013-02-22,3506.5736000000034
9_67_2013-03-01,3674.5526000000045
9_67_2013-03-08,3777.2973000000015
9_67_2013-03-15,3903.390200000002
9_67_2013-03-22,3698.8338000000012
9_67_2013-03-29,3564.016400000002
9_67_2013-04-05,3938.8622000000005
9_67_2013-04-12,3719.8952000000018
9_67_2013-04-19,3628.8597000000022
9_67_2013-04-26,3642.0440000000003
9_67_2013-05-03,3684.6057000000014
9_67_2013-05-10,3651.5959000000025
9_67_2013-05-17,3868.254100000003
9_67_2013-05-24,4055.1568000000016
9_67_2013-05-31,4083.431600000002
9_67_2013-06-07,4051.695200000002
9_67_2013-06-14,4053.4984000000013
9_67_2013-06-21,4074.983400000003
9_67_2013-06-28,4189.411800000002
9_67_2013-07-05,4034.799900000001
9_67_2013-07-12,4188.4288000000015
9_67_2013-07-19,3954.9897000000014
9_67_2013-07-26,3995.301800000001
9_71_2012-11-02,1882.4791999999993
9_71_2012-11-09,2145.808
9_71_2012-11-16,1798.0437999999997
9_71_2012-11-23,4288.184800000001
9_71_2012-11-30,1911.8611999999991
9_71_2012-12-07,2060.628099999999
9_71_2012-12-14,1853.1517999999985
9_71_2012-12-21,1800.3015999999986
9_71_2012-12-28,3813.617200000001
9_71_2013-01-04,1957.805099999999
9_71_2013-01-11,1926.0022999999987
9_71_2013-01-18,1883.9918999999998
9_71_2013-01-25,1758.1995999999988
9_71_2013-02-01,1998.9794999999992
9_71_2013-02-08,5423.952800000004
9_71_2013-02-15,2053.4927999999986
9_71_2013-02-22,1911.8003999999983
9_71_2013-03-01,1838.265299999999
9_71_2013-03-08,1987.8637000000003
9_71_2013-03-15,1946.7189999999991
9_71_2013-03-22,2065.7085
9_71_2013-03-29,1734.438399999999
9_71_2013-04-05,1947.2165000000002
9_71_2013-04-12,2151.636699999999
9_71_2013-04-19,1826.6625000000004
9_71_2013-04-26,2144.8145999999983
9_71_2013-05-03,2012.5095000000003
9_71_2013-05-10,1892.0146
9_71_2013-05-17,1994.5399999999995
9_71_2013-05-24,1902.0471999999995
9_71_2013-05-31,1874.1101999999994
9_71_2013-06-07,2144.365
9_71_2013-06-14,1995.6171
9_71_2013-06-21,1924.7281999999998
9_71_2013-06-28,1976.6072999999983
9_71_2013-07-05,2198.290599999999
9_71_2013-07-12,1923.7790999999986
9_71_2013-07-19,2008.7613999999987
9_71_2013-07-26,1923.1645999999987
9_72_2012-11-02,34720.874899999995
9_72_2012-11-09,34364.80499999999
9_72_2012-11-16,33803.5946
9_72_2012-11-23,95233.38290000003
9_72_2012-11-30,34041.166599999975
9_72_2012-12-07,33472.13279999998
9_72_2012-12-14,33169.94879999999
9_72_2012-12-21,34685.278799999985
9_72_2012-12-28,63719.08349999999
9_72_2013-01-04,29731.689199999986
9_72_2013-01-11,33220.53820000001
9_72_2013-01-18,30404.58319999998
9_72_2013-01-25,34161.73799999999
9_72_2013-02-01,33140.85159999998
9_72_2013-02-08,92307.3703
9_72_2013-02-15,31842.66589999999
9_72_2013-02-22,32582.305199999977
9_72_2013-03-01,31144.466800000006
9_72_2013-03-08,33122.74569999998
9_72_2013-03-15,34382.2619
9_72_2013-03-22,33276.30749999999
9_72_2013-03-29,33915.39319999999
9_72_2013-04-05,33441.866599999994
9_72_2013-04-12,33756.37479999998
9_72_2013-04-19,32861.047299999984
9_72_2013-04-26,34838.92449999999
9_72_2013-05-03,33054.25599999998
9_72_2013-05-10,32878.52859999997
9_72_2013-05-17,31467.56299999998
9_72_2013-05-24,31471.81209999998
9_72_2013-05-31,31812.46359999999
9_72_2013-06-07,32359.61689999998
9_72_2013-06-14,31212.644099999983
9_72_2013-06-21,30876.988399999977
9_72_2013-06-28,30993.72500000001
9_72_2013-07-05,31772.374799999994
9_72_2013-07-12,31156.852699999996
9_72_2013-07-19,32184.30439999999
9_72_2013-07-26,31026.233500000002
9_74_2012-11-02,7304.232399999995
9_74_2012-11-09,7592.478499999997
9_74_2012-11-16,7970.0194999999985
9_74_2012-11-23,10687.525399999999
9_74_2012-11-30,8702.816300000002
9_74_2012-12-07,8050.461099999999
9_74_2012-12-14,7745.8795999999975
9_74_2012-12-21,8266.295399999997
9_74_2012-12-28,9182.754499999997
9_74_2013-01-04,8377.148299999997
9_74_2013-01-11,7782.262599999996
9_74_2013-01-18,7764.700299999997
9_74_2013-01-25,8253.659299999994
9_74_2013-02-01,8117.8363
9_74_2013-02-08,11659.549999999997
9_74_2013-02-15,7898.0760999999975
9_74_2013-02-22,7677.400499999997
9_74_2013-03-01,7588.552000000003
9_74_2013-03-08,8016.794099999999
9_74_2013-03-15,7893.662399999997
9_74_2013-03-22,8072.639399999998
9_74_2013-03-29,8054.786099999998
9_74_2013-04-05,7833.346699999997
9_74_2013-04-12,7853.615600000001
9_74_2013-04-19,7873.6275
9_74_2013-04-26,8361.500199999997
9_74_2013-05-03,7943.779400000003
9_74_2013-05-10,7852.530299999999
9_74_2013-05-17,8331.536500000002
9_74_2013-05-24,7898.014200000005
9_74_2013-05-31,7756.238500000003
9_74_2013-06-07,7686.0278000000035
9_74_2013-06-14,7779.839100000005
9_74_2013-06-21,7836.237100000004
9_74_2013-06-28,7674.020400000003
9_74_2013-07-05,7737.971900000005
9_74_2013-07-12,7720.893100000002
9_74_2013-07-19,8267.211800000001
9_74_2013-07-26,7758.6988
9_79_2012-11-02,20093.42909999999
9_79_2012-11-09,20873.537599999996
9_79_2012-11-16,20795.80189999999
9_79_2012-11-23,22486.185800000014
9_79_2012-11-30,22195.956900000005
9_79_2012-12-07,21082.453600000004
9_79_2012-12-14,20789.122400000004
9_79_2012-12-21,21058.135699999995
9_79_2012-12-28,20954.53080000002
9_79_2013-01-04,20134.000699999982
9_79_2013-01-11,20005.132799999996
9_79_2013-01-18,20220.631999999976
9_79_2013-01-25,22281.848800000018
9_79_2013-02-01,21668.928799999998
9_79_2013-02-08,25914.897500000006
9_79_2013-02-15,21705.063400000003
9_79_2013-02-22,20527.580399999995
9_79_2013-03-01,19756.306300000004
9_79_2013-03-08,21338.474899999997
9_79_2013-03-15,20888.576599999993
9_79_2013-03-22,21032.980499999998
9_79_2013-03-29,20718.9844
9_79_2013-04-05,20604.3655
9_79_2013-04-12,20684.679999999997
9_79_2013-04-19,20443.377099999994
9_79_2013-04-26,20976.377800000002
9_79_2013-05-03,21690.189000000002
9_79_2013-05-10,20515.3877
9_79_2013-05-17,21096.424400000007
9_79_2013-05-24,20462.920699999995
9_79_2013-05-31,20030.5297
9_79_2013-06-07,21521.24000000001
9_79_2013-06-14,20627.6636
9_79_2013-06-21,20550.6192
9_79_2013-06-28,20294.5473
9_79_2013-07-05,21563.293300000005
9_79_2013-07-12,20232.829500000003
9_79_2013-07-19,20180.9531
9_79_2013-07-26,20284.020999999993
9_80_2013-05-17,12063.104900000004
9_80_2013-06-14,11638.603499999994
9_80_2013-07-19,11567.126999999995
9_80_2013-07-26,11596.839099999992
9_81_2012-11-02,17468.876199999988
9_81_2012-11-09,17976.10979999999
9_81_2012-11-16,17242.56919999999
9_81_2012-11-23,17929.589599999996
9_81_2012-11-30,17358.956899999994
9_81_2012-12-07,17747.24069999999
9_81_2012-12-14,17479.7319
9_81_2012-12-21,16971.653499999993
9_81_2012-12-28,18376.2429
9_81_2013-01-04,17726.958699999996
9_81_2013-01-11,17975.8147
9_81_2013-01-18,18148.185499999992
9_81_2013-01-25,17120.404999999995
9_81_2013-02-01,17872.946999999996
9_81_2013-02-08,18124.457599999994
9_81_2013-02-15,18228.492799999996
9_81_2013-02-22,18072.717099999994
9_81_2013-03-01,18008.376499999984
9_81_2013-03-08,17955.8999
9_81_2013-03-15,17600.33479999999
9_81_2013-03-22,17795.042299999994
9_81_2013-03-29,17372.585099999993
9_81_2013-04-05,17819.281000000003
9_81_2013-04-12,17581.720899999986
9_81_2013-04-19,17609.822699999982
9_81_2013-04-26,17024.26869999999
9_81_2013-05-03,17933.074399999987
9_81_2013-05-10,17698.70599999998
9_81_2013-05-17,17833.117099999985
9_81_2013-05-24,17999.51309999998
9_81_2013-05-31,17593.860099999976
9_81_2013-06-07,18416.566099999985
9_81_2013-06-14,17687.795199999982
9_81_2013-06-21,17988.658999999978
9_81_2013-06-28,17718.043899999982
9_81_2013-07-05,18607.918699999984
9_81_2013-07-12,17854.633999999984
9_81_2013-07-19,17461.345699999983
9_81_2013-07-26,17209.252749999985
9_82_2012-11-02,12046.761099999996
9_82_2012-11-09,12873.187200000004
9_82_2012-11-16,11876.2696
9_82_2012-11-23,14089.306699999994
9_82_2012-11-30,12392.166000000001
9_82_2012-12-07,12801.573600000002
9_82_2012-12-14,12126.593399999998
9_82_2012-12-21,12342.469399999994
9_82_2012-12-28,14264.0412
9_82_2013-01-04,12280.680600000005
9_82_2013-01-11,12424.77700000001
9_82_2013-01-18,12386.699100000009
9_82_2013-01-25,12752.407499999996
9_82_2013-02-01,12994.717300000004
9_82_2013-02-08,14732.206299999993
9_82_2013-02-15,12728.973099999997
9_82_2013-02-22,12294.186500000003
9_82_2013-03-01,12560.187500000007
9_82_2013-03-08,12741.6035
9_82_2013-03-15,12254.5723
9_82_2013-03-22,12687.813
9_82_2013-03-29,12076.510199999997
9_82_2013-04-05,12462.365099999994
9_82_2013-04-12,12683.727600000002
9_82_2013-04-19,12713.777200000002
9_82_2013-04-26,12836.296999999999
9_82_2013-05-03,13059.041300000004
9_82_2013-05-10,12624.561800000001
9_82_2013-05-17,13378.176900000006
9_82_2013-05-24,12990.802600000006
9_82_2013-05-31,12900.001300000004
9_82_2013-06-07,13605.7759
9_82_2013-06-14,12915.549000000006
9_82_2013-06-21,13211.121600000008
9_82_2013-06-28,12817.345800000008
9_82_2013-07-05,13500.396899999998
9_82_2013-07-12,12840.401600000007
9_82_2013-07-19,12956.607800000005
9_82_2013-07-26,12856.432700000003
9_85_2012-11-02,1762.717999999999
9_85_2012-11-09,1716.2441999999999
9_85_2012-11-16,1673.1802000000002
9_85_2012-11-23,1967.013
9_85_2012-11-30,1807.0562000000004
9_85_2012-12-07,1736.6023
9_85_2012-12-14,1863.0329000000004
9_85_2012-12-21,1903.9567000000004
9_85_2012-12-28,2235.0831
9_85_2013-01-04,2179.6404999999995
9_85_2013-01-11,1949.2883999999985
9_85_2013-01-18,2126.6142999999993
9_85_2013-01-25,1873.5333000000007
9_85_2013-02-01,1738.0924000000007
9_85_2013-02-08,1846.5337000000013
9_85_2013-02-15,1869.9889000000007
9_85_2013-02-22,1908.6947999999998
9_85_2013-03-01,1817.8992
9_85_2013-03-08,1707.520200000001
9_85_2013-03-15,1733.2922
9_85_2013-03-22,1684.9187999999992
9_85_2013-03-29,1775.9341000000004
9_85_2013-04-05,1696.1938999999998
9_85_2013-04-12,1713.1990000000003
9_85_2013-04-19,1695.4149000000002
9_85_2013-04-26,1797.4722999999994
9_85_2013-05-03,1709.7987000000005
9_85_2013-05-17,1754.2533000000005
9_85_2013-06-14,1851.2831000000012
9_85_2013-06-21,1810.7260000000012
9_85_2013-06-28,1722.3862000000008
9_85_2013-07-05,1792.7784000000008
9_85_2013-07-12,1746.6985000000004
9_85_2013-07-19,1808.5414000000005
9_85_2013-07-26,1885.4298000000001
9_87_2012-11-02,23980.625199999988
9_87_2012-11-09,24106.626400000005
9_87_2012-11-16,23557.16649999999
9_87_2012-11-23,21836.56159999998
9_87_2012-11-30,25110.42979999999
9_87_2012-12-07,23898.379800000006
9_87_2012-12-14,22858.303299999992
9_87_2012-12-21,23280.79289999998
9_87_2012-12-28,22762.658800000005
9_87_2013-01-04,22279.322799999994
9_87_2013-01-11,23836.119799999986
9_87_2013-01-18,22919.364600000008
9_87_2013-01-25,23818.203499999992
9_87_2013-02-01,25636.393900000003
9_87_2013-02-08,32468.763099999993
9_87_2013-02-15,25560.362199999996
9_87_2013-02-22,23281.121899999995
9_87_2013-03-01,24297.3758
9_87_2013-03-08,25964.3164
9_87_2013-03-15,23677.025600000004
9_87_2013-03-22,23773.079899999997
9_87_2013-03-29,23772.518799999994
9_87_2013-04-05,24549.801100000004
9_87_2013-04-12,23843.578999999998
9_87_2013-04-19,23756.304099999994
9_87_2013-04-26,23950.87879999997
9_87_2013-05-03,24804.736499999995
9_87_2013-05-10,23701.053499999995
9_87_2013-05-17,24818.622799999997
9_87_2013-05-24,23633.40789999999
9_87_2013-05-31,23609.64879999998
9_87_2013-06-07,25761.9221
9_87_2013-06-14,23550.778899999987
9_87_2013-06-21,23357.590099999987
9_87_2013-06-28,23479.59059999998
9_87_2013-07-05,26348.220800000006
9_87_2013-07-12,23384.997499999987
9_87_2013-07-19,23482.518199999984
9_87_2013-07-26,23520.125899999985
9_90_2012-11-02,48478.75970000005
9_90_2012-11-09,49770.36320000002
9_90_2012-11-16,48193.47550000004
9_90_2012-11-23,52395.526900000004
9_90_2012-11-30,50093.55620000002
9_90_2012-12-07,51131.62000000001
9_90_2012-12-14,48400.085400000055
9_90_2012-12-21,47329.67860000004
9_90_2012-12-28,51912.46930000002
9_90_2013-01-04,50259.09830000004
9_90_2013-01-11,51597.91119999998
9_90_2013-01-18,50448.787100000045
9_90_2013-01-25,49843.52800000003
9_90_2013-02-01,50479.02780000001
9_90_2013-02-08,52633.60790000001
9_90_2013-02-15,51127.63260000002
9_90_2013-02-22,52389.990300000005
9_90_2013-03-01,50866.84490000003
9_90_2013-03-08,49282.77800000003
9_90_2013-03-15,48503.054200000035
9_90_2013-03-22,47755.47360000005
9_90_2013-03-29,47992.50070000004
9_90_2013-04-05,49064.04340000004
9_90_2013-04-12,50981.73030000001
9_90_2013-04-19,49581.62680000001
9_90_2013-04-26,47964.19760000005
9_90_2013-05-03,50567.36830000001
9_90_2013-05-10,49208.32480000002
9_90_2013-05-17,51005.8799
9_90_2013-05-24,47742.53700000003
9_90_2013-05-31,46216.02020000004
9_90_2013-06-07,48804.61290000002
9_90_2013-06-14,47243.92350000003
9_90_2013-06-21,47486.03980000002
9_90_2013-06-28,47402.35750000003
9_90_2013-07-05,49400.82380000004
9_90_2013-07-12,47820.64700000005
9_90_2013-07-19,47254.25700000005
9_90_2013-07-26,46953.656800000055
9_91_2012-11-02,33670.728899999995
9_91_2012-11-09,35093.23329999999
9_91_2012-11-16,34088.560099999995
9_91_2012-11-23,36825.42559999999
9_91_2012-11-30,34462.086599999995
9_91_2012-12-07,35012.2716
9_91_2012-12-14,34093.84780000001
9_91_2012-12-21,35145.306700000016
9_91_2012-12-28,38940.05429999999
9_91_2013-01-04,36126.75649999999
9_91_2013-01-11,35315.558399999994
9_91_2013-01-18,35514.94730000001
9_91_2013-01-25,34343.39329999998
9_91_2013-02-01,34861.7218
9_91_2013-02-08,40036.806199999985
9_91_2013-02-15,36300.74740000001
9_91_2013-02-22,35558.93290000001
9_91_2013-03-01,34869.53099999998
9_91_2013-03-08,35433.00809999999
9_91_2013-03-15,34204.47219999998
9_91_2013-03-22,34559.71769999999
9_91_2013-03-29,34470.120500000005
9_91_2013-04-05,35014.087799999994
9_91_2013-04-12,34260.67499999999
9_91_2013-04-19,34268.452699999994
9_91_2013-04-26,34240.21619999999
9_91_2013-05-03,34721.040700000005
9_91_2013-05-10,33583.02969999999
9_91_2013-05-17,34229.06819999999
9_91_2013-05-24,33204.3354
9_91_2013-05-31,33066.82689999999
9_91_2013-06-07,34874.898599999986
9_91_2013-06-14,32908.91239999998
9_91_2013-06-21,33296.376699999986
9_91_2013-06-28,33440.3853
9_91_2013-07-05,36177.91470000001
9_91_2013-07-12,33742.607
9_91_2013-07-19,33348.96139999999
9_91_2013-07-26,32883.994950000015
9_92_2012-11-02,72870.95450000004
9_92_2012-11-09,75935.04670000005
9_92_2012-11-16,73071.80170000004
9_92_2012-11-23,79732.94519999997
9_92_2012-11-30,76517.52190000002
9_92_2012-12-07,75775.82090000005
9_92_2012-12-14,73669.19380000005
9_92_2012-12-21,72798.91670000002
9_92_2012-12-28,83228.58350000001
9_92_2013-01-04,79124.21970000006
9_92_2013-01-11,80661.29570000008
9_92_2013-01-18,77963.47640000006
9_92_2013-01-25,74838.0157
9_92_2013-02-01,77125.80500000005
9_92_2013-02-08,83826.42060000006
9_92_2013-02-15,76824.21030000005
9_92_2013-02-22,80833.07450000005
9_92_2013-03-01,76500.18660000002
9_92_2013-03-08,73766.38160000001
9_92_2013-03-15,71989.7577
9_92_2013-03-22,72009.93240000005
9_92_2013-03-29,73463.45169999999
9_92_2013-04-05,73068.16890000005
9_92_2013-04-12,75572.01540000003
9_92_2013-04-19,74771.7044
9_92_2013-04-26,69794.43670000003
9_92_2013-05-03,74815.77970000001
9_92_2013-05-10,72350.21520000002
9_92_2013-05-17,75246.36940000001
9_92_2013-05-24,69714.06680000003
9_92_2013-05-31,68127.24580000002
9_92_2013-06-07,72775.0197
9_92_2013-06-14,69785.52890000002
9_92_2013-06-21,68885.8366
9_92_2013-06-28,70626.8909
9_92_2013-07-05,73494.5075
9_92_2013-07-12,70987.86270000001
9_92_2013-07-19,70096.0748
9_92_2013-07-26,68303.20760000002
9_94_2012-11-09,33821.64499999999
9_94_2012-12-07,33196.48109999999
9_94_2012-12-28,33124.88619999999
9_94_2013-01-04,31552.855999999985
9_94_2013-01-11,31668.165399999994
9_94_2013-01-25,32029.108999999986
9_94_2013-02-15,32263.287699999986
9_94_2013-02-22,31421.5341
9_94_2013-03-08,32098.584199999972
9_94_2013-03-22,33146.36139999998
9_94_2013-03-29,31689.967699999994
9_94_2013-04-19,33659.647999999994
9_94_2013-05-10,33300.321299999996
9_94_2013-05-17,34068.133299999994
9_94_2013-07-12,34507.55839999998
9_94_2013-07-19,34142.44959999999
9_95_2012-11-02,64575.30289999998
9_95_2012-11-09,68464.02850000001
9_95_2012-11-16,64672.496500000016
9_95_2012-11-23,66145.70009999997
9_95_2012-11-30,65885.6866
9_95_2012-12-07,66381.18800000001
9_95_2012-12-14,64162.975200000044
9_95_2012-12-21,64541.990600000005
9_95_2012-12-28,67850.40359999999
9_95_2013-01-04,64789.04920000003
9_95_2013-01-11,65651.08390000001
9_95_2013-01-18,65728.82550000002
9_95_2013-01-25,64145.15150000002
9_95_2013-02-01,66390.16139999998
9_95_2013-02-08,69531.9198
9_95_2013-02-15,65745.84420000004
9_95_2013-02-22,66174.15720000003
9_95_2013-03-01,66164.70149999998
9_95_2013-03-08,66827.73140000002
9_95_2013-03-15,65605.46489999999
9_95_2013-03-22,66249.33140000001
9_95_2013-03-29,66087.30940000001
9_95_2013-04-05,66152.7923
9_95_2013-04-12,66078.69150000002
9_95_2013-04-19,67523.06420000002
9_95_2013-04-26,64654.942799999975
9_95_2013-05-03,68531.16790000001
9_95_2013-05-10,66696.02550000002
9_95_2013-05-17,69526.8339
9_95_2013-05-24,69917.08150000004
9_95_2013-05-31,70422.47690000004
9_95_2013-06-07,71022.30380000005
9_95_2013-06-14,69735.39190000003
9_95_2013-06-21,70092.34010000004
9_95_2013-06-28,72144.54130000004
9_95_2013-07-05,70349.08220000003
9_95_2013-07-12,72200.23050000005
9_95_2013-07-19,69789.50330000003
9_95_2013-07-26,71354.08830000005
9_96_2012-11-02,18294.057899999993
9_96_2012-11-09,19932.92919999999
9_96_2012-11-16,17402.353599999995
9_96_2012-11-23,19052.77300000001
9_96_2012-11-30,17358.7932
9_96_2012-12-07,19215.919399999995
9_96_2012-12-14,17029.7954
9_96_2012-12-21,16426.715600000003
9_96_2012-12-28,18790.559400000013
9_96_2013-01-04,17246.1576
9_96_2013-01-11,17869.980799999998
9_96_2013-01-18,17611.3974
9_96_2013-01-25,17480.039399999994
9_96_2013-02-01,17538.8277
9_96_2013-02-08,19598.14070000001
9_96_2013-02-15,18257.811199999993
9_96_2013-02-22,17986.047099999996
9_96_2013-03-01,17671.9043
9_96_2013-03-08,17584.709199999998
9_96_2013-03-15,17692.681000000004
9_96_2013-03-22,18475.6002
9_96_2013-03-29,17081.7089
9_96_2013-04-05,17971.494699999996
9_96_2013-04-12,19004.710399999993
9_96_2013-04-19,19803.91739999999
9_96_2013-04-26,17785.135
9_96_2013-05-03,20052.22029999999
9_96_2013-05-10,19402.944499999994
9_96_2013-05-17,20203.000299999992
9_96_2013-05-24,20770.655799999997
9_96_2013-05-31,20400.81529999999
9_96_2013-06-07,20419.598799999996
9_96_2013-06-14,20345.56499999999
9_96_2013-06-21,20418.382999999994
9_96_2013-06-28,20866.690599999998
9_96_2013-07-05,20950.234999999993
9_96_2013-07-12,21165.693599999995
9_96_2013-07-19,19548.083899999994
9_96_2013-07-26,20534.55914999999
9_98_2012-12-07,7223.301800000004
9_98_2012-12-14,6849.605300000001
9_98_2012-12-21,6712.7373000000025
9_98_2012-12-28,10254.434399999995
9_98_2013-01-04,7271.958700000005
9_99_2012-12-07,774.4984999999999
9_99_2013-07-05,793.7034
9_99_2013-07-19,821.9924999999997
9_99_2013-07-26,829.6784
10_1_2012-11-02,33281.6961
10_1_2012-11-09,24673.22270000001
10_1_2012-11-16,21520.3168
10_1_2012-11-23,28328.734
10_1_2012-11-30,27253.365400000013
10_1_2012-12-07,30058.96140000002
10_1_2012-12-14,21118.432499999995
10_1_2012-12-21,19093.090399999983
10_1_2012-12-28,30536.508999999984
10_1_2013-01-04,17448.357399999994
10_1_2013-01-11,21130.398999999998
10_1_2013-01-18,17704.192800000004
10_1_2013-01-25,21062.881799999996
10_1_2013-02-01,22104.618799999993
10_1_2013-02-08,28371.40700000002
10_1_2013-02-15,19172.752
10_1_2013-02-22,22154.661999999997
10_1_2013-03-01,19806.248499999998
10_1_2013-03-08,28429.780099999996
10_1_2013-03-15,22312.766100000008
10_1_2013-03-22,29201.9017
10_1_2013-03-29,23371.343999999994
10_1_2013-04-05,30778.139300000003
10_1_2013-04-12,28390.524600000008
10_1_2013-04-19,21971.1595
10_1_2013-04-26,33603.92670000001
10_1_2013-05-03,34853.792400000006
10_1_2013-05-10,31914.362900000004
10_1_2013-05-17,32454.1342
10_1_2013-05-24,32405.37500000001
10_1_2013-05-31,30675.173300000002
10_1_2013-06-07,34718.952900000004
10_1_2013-06-14,31828.473599999998
10_1_2013-06-21,34091.60170000002
10_1_2013-06-28,33887.53040000001
10_1_2013-07-05,34966.29819999999
10_1_2013-07-12,33598.02440000001
10_1_2013-07-19,34275.8574
10_1_2013-07-26,31649.521700000005
10_2_2012-11-02,55185.476899999994
10_2_2012-11-09,53828.39739999999
10_2_2012-11-16,54158.32989999998
10_2_2012-11-23,55365.317
10_2_2012-11-30,53177.87639999998
10_2_2012-12-07,55820.825699999965
10_2_2012-12-14,51671.39639999999
10_2_2012-12-21,52596.77979999999
10_2_2012-12-28,52321.98880000001
10_2_2013-01-04,51380.885500000004
10_2_2013-01-11,54359.087099999975
10_2_2013-01-18,50881.99339999998
10_2_2013-01-25,51807.66439999999
10_2_2013-02-01,53931.97189999998
10_2_2013-02-08,58090.11980000002
10_2_2013-02-15,56261.75809999997
10_2_2013-02-22,53053.13369999999
10_2_2013-03-01,54504.49819999999
10_2_2013-03-08,54818.97829999998
