Id,Weekly_Sales
5_38_2013-05-31,55031.58690000004
5_38_2013-06-07,68414.22310000006
5_38_2013-06-14,56299.870900000074
5_38_2013-06-21,60098.02120000001
5_38_2013-06-28,58708.36100000001
5_38_2013-07-05,57486.39800000004
5_38_2013-07-12,63129.22320000003
5_38_2013-07-19,60006.854200000016
5_38_2013-07-26,55835.89710000002
5_40_2012-11-02,20039.32709999998
5_40_2012-11-09,19638.292699999995
5_40_2012-11-16,20129.313999999984
5_40_2012-11-23,18697.301899999995
5_40_2012-11-30,20207.47439999998
5_40_2012-12-07,19612.422100000007
5_40_2012-12-14,20783.635199999982
5_40_2012-12-21,20397.9674
5_40_2012-12-28,20593.13259999999
5_40_2013-01-04,21153.123500000016
5_40_2013-01-11,21049.87869999997
5_40_2013-01-18,20386.214899999977
5_40_2013-01-25,21011.800499999983
5_40_2013-02-01,21866.46120000001
5_40_2013-02-08,21245.4311
5_40_2013-02-15,21620.824000000004
5_40_2013-02-22,21274.906400000007
5_40_2013-03-01,20814.45749999997
5_40_2013-03-08,20574.72150000001
5_40_2013-03-15,19930.776899999986
5_40_2013-03-22,19172.1576
5_40_2013-03-29,19462.282299999984
5_40_2013-04-05,20130.024899999997
5_40_2013-04-12,20086.110100000005
5_40_2013-04-19,19282.90849999997
5_40_2013-04-26,20253.460899999995
5_40_2013-05-03,19541.720799999985
5_40_2013-05-10,19877.59250000001
5_40_2013-05-17,19903.372600000002
5_40_2013-05-24,18133.755299999997
5_40_2013-05-31,18288.6044
5_40_2013-06-07,19266.57649999999
5_40_2013-06-14,18584.84479999997
5_40_2013-06-21,19451.70709999999
5_40_2013-06-28,18012.3075
5_40_2013-07-05,17253.238999999976
5_40_2013-07-12,17566.54849999997
5_40_2013-07-19,18800.103700000007
5_40_2013-07-26,17154.1123
5_41_2012-11-02,1087.0515000000003
5_41_2012-11-09,992.7937000000001
5_41_2012-11-16,1087.1928000000003
5_41_2012-11-23,1344.472200000001
5_41_2012-11-30,1193.9241000000004
5_41_2012-12-07,1199.3528000000003
5_41_2012-12-14,1318.6149000000005
5_41_2012-12-21,1415.7677000000008
5_41_2012-12-28,1009.0043000000001
5_41_2013-01-04,452.7626000000001
5_41_2013-01-11,421.465
5_41_2013-01-18,567.3458
5_41_2013-01-25,452.93910000000005
5_41_2013-02-01,503.62320000000005
5_41_2013-02-08,666.7906999999999
5_41_2013-02-15,613.4578000000002
5_41_2013-02-22,446.68880000000007
5_41_2013-03-01,469.0631000000001
5_41_2013-03-08,586.5655000000002
5_41_2013-03-15,454.0047
5_41_2013-03-22,420.5676
5_41_2013-03-29,415.6318
5_41_2013-04-05,387.4063000000001
5_41_2013-04-12,585.3026
5_41_2013-04-19,439.088
5_41_2013-04-26,374.2653999999998
5_41_2013-05-03,527.5194
5_41_2013-05-10,495.096
5_41_2013-05-17,508.705
5_41_2013-05-24,530.8859
5_41_2013-05-31,430.1914
5_41_2013-06-07,430.46609999999987
5_41_2013-06-14,402.53940000000034
5_41_2013-06-21,482.78150000000016
5_41_2013-06-28,553.0451000000002
5_41_2013-07-05,382.6650999999997
5_41_2013-07-12,530.7877999999996
5_41_2013-07-19,470.1644999999995
5_41_2013-07-26,400.1836999999998
5_42_2012-11-02,2818.574599999997
5_42_2012-11-09,2789.879299999997
5_42_2012-11-16,3000.3683999999976
5_42_2012-11-23,2725.669200000002
5_42_2012-11-30,3009.7770999999984
5_42_2012-12-07,2658.116699999995
5_42_2012-12-14,2594.688899999997
5_42_2012-12-21,2733.7824999999966
5_42_2012-12-28,2392.5070999999984
5_42_2013-01-04,2499.582100000001
5_42_2013-01-11,2812.1657999999984
5_42_2013-01-18,2740.4973999999975
5_42_2013-01-25,2996.4529000000016
5_42_2013-02-01,3102.993399999998
5_42_2013-02-08,3206.4835000000003
5_42_2013-02-15,3195.1976999999983
5_42_2013-02-22,3039.376699999998
5_42_2013-03-01,3372.4964000000014
5_42_2013-03-08,3372.913
5_42_2013-03-15,3097.2045000000016
5_42_2013-03-22,3220.133899999999
5_42_2013-03-29,3124.9619999999977
5_42_2013-04-05,3318.1570000000006
5_42_2013-04-12,3326.7705000000005
5_42_2013-04-19,3030.4705999999983
5_42_2013-04-26,3312.1023000000027
5_42_2013-05-03,3096.865099999998
5_42_2013-05-10,3250.3720999999987
5_42_2013-05-17,3226.2585999999997
5_42_2013-05-24,2834.200599999999
5_42_2013-05-31,2773.0580999999993
5_42_2013-06-07,3186.9755000000023
5_42_2013-06-14,2706.6675000000023
5_42_2013-06-21,3299.7535999999986
5_42_2013-06-28,2972.873799999999
5_42_2013-07-05,3044.310299999999
5_42_2013-07-12,3148.580899999998
5_42_2013-07-19,3091.7027
5_42_2013-07-26,2952.900700000001
5_44_2012-11-02,2144.463499999999
5_44_2012-11-09,1823.3078999999984
5_44_2012-11-16,1985.5369
5_44_2012-11-23,1932.8568999999986
5_44_2012-11-30,1899.2081
5_44_2012-12-07,2118.6749000000004
5_44_2012-12-14,2281.5625999999993
5_44_2012-12-21,2074.7752
5_44_2012-12-28,1419.8168000000016
5_44_2013-01-04,1275.0930000000003
5_44_2013-01-11,1314.5256000000008
5_44_2013-01-18,1362.0387000000014
5_44_2013-01-25,1373.0495999999996
5_44_2013-02-01,1241.508499999999
5_44_2013-02-08,1409.9038999999993
5_44_2013-02-15,1397.6523000000002
5_44_2013-02-22,1323.8648999999998
5_44_2013-03-01,1249.938
5_44_2013-03-08,1223.8489
5_44_2013-03-15,1255.0937999999996
5_44_2013-03-22,1117.9479
5_44_2013-03-29,1330.9172000000005
5_44_2013-04-05,1155.6568999999995
5_44_2013-04-12,1154.5402000000013
5_44_2013-04-19,1214.3567999999998
5_44_2013-04-26,1272.6478999999995
5_44_2013-05-03,1493.3262999999993
5_44_2013-05-10,1614.9835999999998
5_44_2013-05-17,1181.5457000000013
5_44_2013-05-24,1513.1942999999994
5_44_2013-05-31,1514.8147999999999
5_44_2013-06-07,1240.954800000001
5_44_2013-06-14,1054.5548999999994
5_44_2013-06-21,1153.385399999999
5_44_2013-06-28,1089.0250999999996
5_44_2013-07-05,1067.8549999999993
5_44_2013-07-12,1068.5251999999996
5_44_2013-07-19,1277.845199999999
5_44_2013-07-26,1184.5593000000015
5_45_2012-11-23,51.40179999999999
5_45_2013-01-04,36.599199999999946
5_45_2013-02-15,71.59249999999997
5_45_2013-02-22,25.445400000000003
5_46_2012-11-02,4932.062500000005
5_46_2012-11-09,4817.476900000005
5_46_2012-11-16,4833.855000000001
5_46_2012-11-23,4510.046600000002
5_46_2012-11-30,4826.713800000003
5_46_2012-12-07,7493.9484999999995
5_46_2012-12-14,7866.668300000002
5_46_2012-12-21,10595.008400000002
5_46_2012-12-28,7904.912300000001
5_46_2013-01-04,4360.651900000006
5_46_2013-01-11,4163.363099999999
5_46_2013-01-18,4217.9032000000025
5_46_2013-01-25,4371.581800000003
5_46_2013-02-01,5106.508999999999
5_46_2013-02-08,5051.965100000004
5_46_2013-02-15,4678.4137
5_46_2013-02-22,4457.000500000001
5_46_2013-03-01,4298.816200000003
5_46_2013-03-08,4788.926900000002
5_46_2013-03-15,4718.5494
5_46_2013-03-22,4530.273200000001
5_46_2013-03-29,4173.051000000003
5_46_2013-04-05,4855.028400000003
5_46_2013-04-12,4644.216800000005
5_46_2013-04-19,4693.115899999994
5_46_2013-04-26,4852.162900000004
5_46_2013-05-03,5111.755300000002
5_46_2013-05-10,5372.593199999991
5_46_2013-05-17,4809.318200000003
5_46_2013-05-24,4852.344999999995
5_46_2013-05-31,4940.766799999994
5_46_2013-06-07,5958.6232999999975
5_46_2013-06-14,5089.401300000003
5_46_2013-06-21,5606.842899999998
5_46_2013-06-28,5184.613300000001
5_46_2013-07-05,4278.686400000002
5_46_2013-07-12,4749.907000000008
5_46_2013-07-19,4430.593899999995
5_46_2013-07-26,4716.521000000003
5_47_2013-02-22,65.5753
5_49_2012-11-02,30.824200000000022
5_49_2012-11-09,29.8622
5_49_2012-11-16,26.059900000000013
5_49_2012-11-23,18.306999999999974
5_49_2012-12-14,41.69619999999999
5_49_2012-12-28,35.050299999999964
5_49_2013-01-04,40.85079999999996
5_49_2013-01-11,38.013199999999955
5_49_2013-01-18,41.37209999999998
5_49_2013-01-25,33.126899999999985
5_49_2013-02-01,26.069600000000015
5_49_2013-02-08,31.698300000000007
5_49_2013-02-15,29.09200000000002
5_49_2013-02-22,34.49759999999999
5_49_2013-03-08,27.6594
5_49_2013-03-15,20.381400000000014
5_49_2013-03-29,34.864
5_49_2013-04-12,16.185800000000004
5_49_2013-04-19,38.376999999999974
5_49_2013-04-26,32.003400000000006
5_49_2013-05-03,69.28069999999995
5_49_2013-05-10,47.02419999999999
5_49_2013-05-17,69.24549999999998
5_49_2013-05-24,51.12700000000001
5_49_2013-05-31,52.71140000000003
5_49_2013-06-07,68.34540000000003
5_49_2013-06-14,48.843899999999984
5_49_2013-06-21,64.7561
5_49_2013-06-28,41.984599999999965
5_49_2013-07-05,45.0738
5_49_2013-07-12,43.44519999999997
5_49_2013-07-19,47.64260000000002
5_49_2013-07-26,36.58879999999995
5_52_2012-11-02,493.3702000000005
5_52_2012-11-09,525.7983000000007
5_52_2012-11-16,455.07710000000037
5_52_2012-11-23,1395.0466000000015
5_52_2012-11-30,477.7685000000005
5_52_2012-12-07,716.7532000000011
5_52_2012-12-14,830.0656000000004
5_52_2012-12-21,678.4434000000002
5_52_2012-12-28,281.8833999999997
5_52_2013-01-04,352.4629000000001
5_52_2013-01-11,412.1272000000001
5_52_2013-01-18,380.9534
5_52_2013-01-25,405.1844000000003
5_52_2013-02-01,542.5128999999998
5_52_2013-02-08,506.5380000000002
5_52_2013-02-15,503.26450000000006
5_52_2013-02-22,488.5370000000001
5_52_2013-03-01,551.1036999999994
5_52_2013-03-08,560.7048
5_52_2013-03-15,532.3410999999996
5_52_2013-03-22,495.57059999999984
5_52_2013-03-29,514.2562999999998
5_52_2013-04-05,540.0849000000001
5_52_2013-04-12,457.24300000000005
5_52_2013-04-19,487.2542999999998
5_52_2013-04-26,560.7434000000003
5_52_2013-05-03,577.0047999999999
5_52_2013-05-10,529.7651999999999
5_52_2013-05-17,491.0336000000003
5_52_2013-05-24,499.1301999999991
5_52_2013-05-31,505.1320999999991
5_52_2013-06-07,470.41270000000026
5_52_2013-06-14,338.94150000000013
5_52_2013-06-21,430.27900000000017
5_52_2013-06-28,441.92359999999974
5_52_2013-07-05,350.1680999999995
5_52_2013-07-12,422.2994999999999
5_52_2013-07-19,341.62740000000025
5_52_2013-07-26,307.5330000000003
5_54_2012-11-02,152.55800000000013
5_54_2012-11-09,74.18060000000015
5_54_2012-11-23,40.862400000000065
5_54_2012-11-30,211.27789999999976
5_54_2012-12-07,100.57980000000002
5_54_2012-12-14,122.98600000000005
5_54_2012-12-21,93.04640000000003
5_54_2012-12-28,109.16460000000002
5_54_2013-01-04,68.06030000000005
5_54_2013-02-01,78.90960000000005
5_54_2013-02-08,97.00320000000002
5_54_2013-02-15,109.41600000000003
5_54_2013-03-01,82.49970000000003
5_54_2013-04-05,53.066900000000096
5_54_2013-04-26,104.40599999999976
5_54_2013-05-17,122.78130000000003
5_54_2013-05-24,133.19380000000004
5_54_2013-06-28,76.77240000000005
5_54_2013-07-05,76.99840000000006
5_55_2012-11-02,4857.433699999993
5_55_2012-11-09,5507.488199999995
5_55_2012-11-16,3527.457499999996
5_55_2012-11-23,11520.59400000001
5_55_2012-11-30,3570.1331999999966
5_55_2012-12-07,7170.005199999999
5_55_2012-12-14,5729.4341
5_55_2012-12-21,8626.376199999995
5_55_2012-12-28,7209.9554000000035
5_55_2013-01-04,3016.365599999999
5_55_2013-01-11,2456.8748999999993
5_55_2013-01-18,2868.005200000001
5_55_2013-01-25,2685.5872000000004
5_55_2013-02-01,3784.651599999996
5_55_2013-02-08,4134.050499999994
5_55_2013-02-15,3440.6117000000004
5_55_2013-02-22,3516.452699999998
5_55_2013-03-01,3222.896600000002
5_55_2013-03-08,3197.0658000000008
5_55_2013-03-15,3132.418699999997
5_55_2013-03-22,2973.335900000001
5_55_2013-03-29,2936.6714
5_55_2013-04-05,3226.104600000004
5_55_2013-04-12,3235.412200000002
5_55_2013-04-19,2456.463999999996
5_55_2013-04-26,3285.3685000000037
5_55_2013-05-03,2680.0707999999977
5_55_2013-05-10,2694.627799999998
5_55_2013-05-17,2774.8567999999977
5_55_2013-05-24,2907.8675999999955
5_55_2013-05-31,2870.0206999999955
5_55_2013-06-07,3505.998399999997
5_55_2013-06-14,2858.064099999998
5_55_2013-06-21,2951.4628
5_55_2013-06-28,3065.2147000000027
5_55_2013-07-05,2926.694900000001
5_55_2013-07-12,2818.6673000000064
5_55_2013-07-19,3300.5692999999974
5_55_2013-07-26,2740.0554999999963
5_56_2012-11-02,364.26319999999936
5_56_2012-11-09,418.30569999999955
5_56_2012-11-16,412.9024999999996
5_56_2012-11-23,466.01539999999954
5_56_2012-11-30,352.99769999999955
5_56_2012-12-07,810.0977
5_56_2012-12-14,580.1720999999994
5_56_2012-12-21,427.4932999999996
5_56_2012-12-28,169.58519999999987
5_56_2013-01-04,315.9683999999999
5_56_2013-01-11,389.86620000000005
5_56_2013-01-18,291.17940000000004
5_56_2013-01-25,711.3939000000008
5_56_2013-02-01,2098.087200000002
5_56_2013-02-08,1471.239599999998
5_56_2013-02-15,1770.3647000000005
5_56_2013-02-22,2093.4877000000015
5_56_2013-03-01,2761.1698000000015
5_56_2013-03-08,3589.4576000000025
5_56_2013-03-15,3648.559400000003
5_56_2013-03-22,4720.551700000003
5_56_2013-03-29,3197.0085000000026
5_56_2013-04-05,4512.9938
5_56_2013-04-12,4442.401200000002
5_56_2013-04-19,3273.426599999996
5_56_2013-04-26,4199.704099999996
5_56_2013-05-03,3732.7518999999966
5_56_2013-05-10,3766.5410999999976
5_56_2013-05-17,3088.548399999999
5_56_2013-05-24,3115.554800000001
5_56_2013-05-31,2997.826300000001
5_56_2013-06-07,2262.5462000000007
5_56_2013-06-14,1134.9021000000023
5_56_2013-06-21,1099.5536000000002
5_56_2013-06-28,674.8035000000009
5_56_2013-07-05,574.0956000000001
5_56_2013-07-12,502.63359999999943
5_56_2013-07-19,609.1462999999994
5_56_2013-07-26,192.81120000000038
5_58_2012-11-02,698.778
5_58_2012-11-09,720.1
5_58_2012-11-16,613.7683999999999
5_58_2012-11-23,308.5
5_58_2012-11-30,527.9684
5_58_2012-12-07,661.25
5_58_2012-12-14,565.96
5_58_2012-12-21,552.2
5_58_2012-12-28,460.4560000000001
5_58_2013-01-04,967.78
5_58_2013-01-11,1118.1
5_58_2013-01-18,684.03
5_58_2013-01-25,470.25
5_58_2013-02-08,650.62
5_58_2013-02-15,969.6
5_58_2013-02-22,807.3
5_58_2013-03-01,1055.85
5_58_2013-03-08,999.3
5_58_2013-03-15,869.2
5_58_2013-03-22,773.95
5_58_2013-03-29,747.55
5_58_2013-04-05,933.6193
5_58_2013-04-19,1095.95
5_58_2013-04-26,514.2993
5_58_2013-05-17,628.15
5_58_2013-05-24,1207.8
5_58_2013-05-31,1220.39
5_58_2013-06-14,641.0
5_58_2013-07-05,945.7464
5_58_2013-07-12,1550.6514000000002
5_58_2013-07-19,1166.5185000000001
5_58_2013-07-26,781.1414
5_59_2012-11-16,179.70649999999995
5_59_2012-12-14,736.0474000000004
5_59_2012-12-21,526.7304
5_59_2012-12-28,193.58259999999996
5_59_2013-01-04,65.89580000000002
5_59_2013-01-18,83.92250000000007
5_59_2013-01-25,86.66819999999996
5_59_2013-02-08,98.06789999999997
5_59_2013-02-15,102.6444
5_59_2013-03-08,70.49420000000009
5_59_2013-04-05,30.73439999999994
5_59_2013-05-03,51.67100000000009
5_59_2013-06-14,84.73579999999987
5_60_2012-11-02,222.19400000000005
5_60_2012-11-09,180.36000000000007
5_60_2012-11-16,268.2720000000003
5_60_2012-11-23,179.22400000000007
5_60_2012-11-30,279.27600000000024
5_60_2012-12-07,307.84800000000007
5_60_2012-12-14,342.288
5_60_2012-12-21,358.852
5_60_2012-12-28,160.13999999999987
5_60_2013-01-04,182.7300000000001
5_60_2013-01-11,203.30800000000002
5_60_2013-01-18,187.55200000000002
5_60_2013-01-25,197.65600000000012
5_60_2013-02-01,260.578
5_60_2013-02-08,338.94599999999997
5_60_2013-02-15,255.52199999999996
5_60_2013-02-22,218.40599999999995
5_60_2013-03-01,270.6039999999999
5_60_2013-03-08,268.784
5_60_2013-03-15,189.55799999999996
5_60_2013-03-22,181.13400000000001
5_60_2013-03-29,213.74999999999991
5_60_2013-04-05,273.098
5_60_2013-04-12,148.32400000000004
5_60_2013-04-19,203.16199999999998
5_60_2013-04-26,204.34200000000013
5_60_2013-05-03,197.81599999999997
5_60_2013-05-10,228.06999999999994
5_60_2013-05-17,285.07
5_60_2013-05-24,139.44600000000003
5_60_2013-05-31,189.8840000000001
5_60_2013-06-07,375.69399999999996
5_60_2013-06-14,187.90400000000002
5_60_2013-06-21,209.474
5_60_2013-06-28,157.54400000000007
5_60_2013-07-05,265.30800000000016
5_60_2013-07-12,173.484
5_60_2013-07-19,169.05200000000005
5_60_2013-07-26,220.94600000000025
5_67_2012-11-02,2949.835700000003
5_67_2012-11-09,2969.608800000002
5_67_2012-11-16,2928.5164999999997
5_67_2012-11-23,2712.225699999998
5_67_2012-11-30,2836.461599999999
5_67_2012-12-07,5185.320999999998
5_67_2012-12-14,4270.396699999997
5_67_2012-12-21,7319.089599999996
5_67_2012-12-28,3662.7994999999983
5_67_2013-01-04,2262.151299999998
5_67_2013-01-11,2149.0967000000005
5_67_2013-01-18,2770.2892999999976
5_67_2013-01-25,2821.976400000003
5_67_2013-02-01,4666.725400000001
5_67_2013-02-08,4609.672100000005
5_67_2013-02-15,2969.6689000000006
5_67_2013-02-22,3259.9317000000024
5_67_2013-03-01,2400.7837999999992
5_67_2013-03-08,3312.3356000000017
5_67_2013-03-15,2296.9574000000002
5_67_2013-03-22,2325.2720999999988
5_67_2013-03-29,2247.300299999999
5_67_2013-04-05,2701.4348999999997
5_67_2013-04-12,2707.027499999997
5_67_2013-04-19,2680.0387000000023
5_67_2013-04-26,2232.5709000000024
5_67_2013-05-03,4988.266000000009
5_67_2013-05-10,5636.568100000012
5_67_2013-05-17,3220.0343000000016
5_67_2013-05-24,5137.352899999995
5_67_2013-05-31,4728.123599999994
5_67_2013-06-07,3492.583499999999
5_67_2013-06-14,2774.9115000000024
5_67_2013-06-21,3517.0258999999996
5_67_2013-06-28,4002.868900000004
5_67_2013-07-05,2193.382899999999
5_67_2013-07-12,2048.998200000001
5_67_2013-07-19,2203.9252000000006
5_67_2013-07-26,2184.289199999999
5_71_2012-11-02,388.9694
5_71_2012-11-09,435.84979999999996
5_71_2012-11-16,391.3558000000001
5_71_2012-11-23,1493.7636000000002
5_71_2012-11-30,424.88299999999987
5_71_2012-12-07,435.2403
5_71_2012-12-14,566.0829000000001
5_71_2012-12-21,583.1366999999995
5_71_2012-12-28,723.0751999999989
5_71_2013-01-04,330.31960000000066
5_71_2013-01-11,410.9356000000002
5_71_2013-01-18,422.00630000000007
5_71_2013-01-25,432.8180000000006
5_71_2013-02-01,604.9755000000008
5_71_2013-02-08,968.4502000000002
5_71_2013-02-15,485.12690000000015
5_71_2013-02-22,512.6957000000001
5_71_2013-03-01,525.1823999999998
5_71_2013-03-08,544.9668000000005
5_71_2013-03-15,422.6712999999999
5_71_2013-03-22,465.3720000000001
5_71_2013-03-29,480.6598
5_71_2013-04-05,437.80540000000013
5_71_2013-04-12,510.50000000000045
5_71_2013-04-19,282.77880000000005
5_71_2013-04-26,281.9618999999995
5_71_2013-05-03,401.62960000000015
5_71_2013-05-10,442.9580000000001
5_71_2013-05-17,484.40440000000024
5_71_2013-05-24,415.62249999999995
5_71_2013-05-31,335.36009999999993
5_71_2013-06-07,489.5194000000001
5_71_2013-06-14,349.30500000000006
5_71_2013-06-21,461.7490999999998
5_71_2013-06-28,687.936299999999
5_71_2013-07-05,452.9749
5_71_2013-07-12,448.4876999999992
5_71_2013-07-19,459.68210000000016
5_71_2013-07-26,365.2653000000001
5_72_2012-11-02,12942.790300000011
5_72_2012-11-09,12686.095400000017
5_72_2012-11-16,14338.38120000002
5_72_2012-11-23,83873.63409999991
5_72_2012-11-30,14255.493400000018
5_72_2012-12-07,15212.57039999999
5_72_2012-12-14,18050.837799999998
5_72_2012-12-21,22027.18979999998
5_72_2012-12-28,24979.58730000001
5_72_2013-01-04,10286.778300000009
5_72_2013-01-11,10350.811800000007
5_72_2013-01-18,10435.227899999996
5_72_2013-01-25,9883.950800000015
5_72_2013-02-01,14639.164099999996
5_72_2013-02-08,43790.11959999996
5_72_2013-02-15,11073.070000000007
5_72_2013-02-22,12128.572600000009
5_72_2013-03-01,12148.2266
5_72_2013-03-08,11182.780100000002
5_72_2013-03-15,10456.487000000008
5_72_2013-03-22,9019.71559999999
5_72_2013-03-29,9750.225000000004
5_72_2013-04-05,9712.890000000005
5_72_2013-04-12,9831.809599999999
5_72_2013-04-19,8528.378399999992
5_72_2013-04-26,9115.593300000006
5_72_2013-05-03,10157.453700000005
5_72_2013-05-10,10522.702200000005
5_72_2013-05-17,10441.615300000001
5_72_2013-05-24,8795.6917
5_72_2013-05-31,8641.803399999999
5_72_2013-06-07,11723.5334
5_72_2013-06-14,9326.63470000001
5_72_2013-06-21,10182.868800000015
5_72_2013-06-28,9962.3691
5_72_2013-07-05,11014.941300000006
5_72_2013-07-12,10856.780499999999
5_72_2013-07-19,9752.210800000006
5_72_2013-07-26,7802.286699999994
5_74_2012-11-02,3398.0480999999972
5_74_2012-11-09,3346.016599999998
5_74_2012-11-16,3379.2536999999998
5_74_2012-11-23,7563.801700000012
5_74_2012-11-30,3536.4516000000003
5_74_2012-12-07,3399.205200000002
5_74_2012-12-14,3735.373500000001
5_74_2012-12-21,3351.3878000000022
5_74_2012-12-28,5091.420000000007
5_74_2013-01-04,4239.5771
5_74_2013-01-11,4082.950300000005
5_74_2013-01-18,3731.214800000001
5_74_2013-01-25,3534.102800000001
5_74_2013-02-01,3917.301399999998
5_74_2013-02-08,4454.072200000004
5_74_2013-02-15,3712.0944000000018
5_74_2013-02-22,3778.9193999999993
5_74_2013-03-01,3547.347200000002
5_74_2013-03-08,3828.1154000000015
5_74_2013-03-15,3560.5064999999995
5_74_2013-03-22,3552.8532999999998
5_74_2013-03-29,3502.949999999999
5_74_2013-04-05,3507.7020999999977
5_74_2013-04-12,3435.4789999999985
5_74_2013-04-19,3427.886999999997
5_74_2013-04-26,3058.411400000001
5_74_2013-05-03,3402.9050000000007
5_74_2013-05-10,3283.184199999998
5_74_2013-05-17,3400.5913
5_74_2013-05-24,3525.449100000002
5_74_2013-05-31,3596.863800000001
5_74_2013-06-07,3886.715700000001
5_74_2013-06-14,3165.8253000000004
5_74_2013-06-21,3634.676700000001
5_74_2013-06-28,3500.1648999999993
5_74_2013-07-05,3611.7641999999973
5_74_2013-07-12,3503.342399999997
5_74_2013-07-19,3871.010499999997
5_74_2013-07-26,3637.5420000000036
5_79_2012-11-02,4577.3446
5_79_2012-11-09,4628.521300000003
5_79_2012-11-16,4897.722300000008
5_79_2012-11-23,5656.9980000000005
5_79_2012-11-30,4903.752100000007
5_79_2012-12-07,4698.614400000002
5_79_2012-12-14,4678.351100000003
5_79_2012-12-21,4875.5984000000035
5_79_2012-12-28,5289.348399999999
5_79_2013-01-04,4597.628999999999
5_79_2013-01-11,4907.8443000000125
5_79_2013-01-18,4857.771000000003
5_79_2013-01-25,4978.076500000009
5_79_2013-02-01,5571.031999999998
5_79_2013-02-08,6053.535999999997
5_79_2013-02-15,5547.464900000004
5_79_2013-02-22,5455.539900000004
5_79_2013-03-01,5016.893999999997
5_79_2013-03-08,5487.231499999999
5_79_2013-03-15,4955.312600000002
5_79_2013-03-22,4823.256800000002
5_79_2013-03-29,4764.8015
5_79_2013-04-05,5504.960400000002
5_79_2013-04-12,5496.729700000002
5_79_2013-04-19,4746.421300000007
5_79_2013-04-26,5826.595400000007
5_79_2013-05-03,5166.480099999999
5_79_2013-05-10,5240.798399999998
5_79_2013-05-17,4966.59
5_79_2013-05-24,5046.675000000002
5_79_2013-05-31,4964.054200000002
5_79_2013-06-07,5405.3188
5_79_2013-06-14,5063.743199999998
5_79_2013-06-21,5064.9866
5_79_2013-06-28,4849.095799999998
5_79_2013-07-05,5367.3338
5_79_2013-07-12,5079.636100000006
5_79_2013-07-19,5132.171100000007
5_79_2013-07-26,4961.015399999998
5_80_2012-11-23,2122.387300000001
5_80_2012-11-30,2049.219299999999
5_80_2012-12-07,1970.6347999999991
5_80_2012-12-21,1967.4204000000007
5_80_2012-12-28,2080.798399999999
5_80_2013-01-11,1979.3449999999993
5_80_2013-02-22,2104.7996
5_80_2013-05-03,2183.9919999999997
5_80_2013-05-10,2182.4429999999998
5_80_2013-05-17,2153.1007999999993
5_80_2013-05-24,2184.2400999999995
5_80_2013-05-31,2074.214200000001
5_80_2013-06-14,2157.1095
5_81_2012-11-02,2610.269400000003
5_81_2012-11-09,2618.716400000003
5_81_2012-11-16,2604.4981000000025
5_81_2012-11-23,2535.8772000000013
5_81_2012-11-30,2608.5376000000006
5_81_2012-12-07,2652.451500000002
5_81_2012-12-14,2657.2875000000004
5_81_2012-12-21,2608.2248000000022
5_81_2012-12-28,2611.0548000000003
5_81_2013-01-04,2738.782499999999
5_81_2013-01-11,2784.988899999999
5_81_2013-01-18,2820.4365999999986
5_81_2013-01-25,2862.559199999997
5_81_2013-02-01,2959.0024000000003
5_81_2013-02-08,2984.4072999999994
5_81_2013-02-15,2903.3857999999977
5_81_2013-02-22,2890.0564999999992
5_81_2013-03-01,2918.785099999996
5_81_2013-03-08,3021.518699999998
5_81_2013-03-15,3107.6985999999974
5_81_2013-03-22,3225.3328999999985
5_81_2013-03-29,2969.2572999999975
5_81_2013-04-05,2890.370600000001
5_81_2013-04-12,3197.1240000000003
5_81_2013-04-19,2999.8089999999997
5_81_2013-04-26,2865.5552999999995
5_81_2013-05-03,3153.3087999999975
5_81_2013-05-10,3055.226499999999
5_81_2013-05-17,3143.3209999999985
5_81_2013-05-24,3187.1319999999996
5_81_2013-05-31,2964.3540000000003
5_81_2013-06-07,3074.753899999998
5_81_2013-06-14,3021.9010000000007
5_81_2013-06-21,3077.7525
5_81_2013-06-28,3075.3625000000006
5_81_2013-07-05,2986.2269
5_81_2013-07-12,3014.3793
5_81_2013-07-19,2907.679800000001
5_81_2013-07-26,2767.1265000000003
5_82_2012-11-02,4326.942400000004
5_82_2012-11-09,4240.738700000005
5_82_2012-11-16,4157.962100000001
5_82_2012-11-23,4376.3890999999985
5_82_2012-11-30,4378.519300000001
5_82_2012-12-07,7828.519999999997
5_82_2012-12-14,7842.270999999999
5_82_2012-12-21,12487.736999999996
5_82_2012-12-28,7895.558999999996
5_82_2013-01-04,3760.7943999999948
5_82_2013-01-11,3400.9620999999966
5_82_2013-01-18,3627.803099999998
5_82_2013-01-25,3632.271499999996
5_82_2013-02-01,3669.8186000000023
5_82_2013-02-08,3695.7585999999983
5_82_2013-02-15,3839.4493999999977
5_82_2013-02-22,3644.5709999999976
5_82_2013-03-01,3843.7362
5_82_2013-03-08,3851.0331
5_82_2013-03-15,3586.5095000000015
5_82_2013-03-22,3499.0893000000005
5_82_2013-03-29,3540.3849999999984
5_82_2013-04-05,3544.282300000004
5_82_2013-04-12,3542.8276000000014
5_82_2013-04-19,3530.408299999998
5_82_2013-04-26,3552.7137000000007
5_82_2013-05-03,3598.9458999999993
5_82_2013-05-10,3682.9383000000007
5_82_2013-05-17,3335.9160999999995
5_82_2013-05-24,3623.9761000000003
5_82_2013-05-31,3645.3840999999993
5_82_2013-06-07,3621.901099999998
5_82_2013-06-14,3510.590399999997
5_82_2013-06-21,3653.776599999998
